customer_id,gender,age,country,city,signup_date,last_purchase_date,acquisition_channel,device_type,subscription_type,is_premium_user,total_visits,avg_session_time,pages_per_session,email_open_rate,email_click_rate,total_spent,avg_order_value,discount_used,coupon_code,support_tickets,refund_requested,delivery_delay_days,payment_method,satisfaction_score,nps_score,marketing_spend_per_user,lifetime_value,last_3_month_purchase_freq,churn
24730,Other,36,Germany,Hamburg,19-10-2023,05-04-2024,Organic,Mobile,Annual,1,14,6.309416826,1.357304669,0.52,0.41,40.34329173,72.83905475,0,No Coupon,2,0,4,Card,3,10,14.44,428.9888356,1,1
24731,Unknown,35,UK,Dhaka,06-07-2023,21-09-2024,Email,Tablet,Monthly,1,17,4.970941336,3.5034565,0.14,0.38,752.6784761,95.82415897,0,No Coupon,5,0,4,SEPA,1,3,27.96,1578.949351,0,1
24732,Male,35,India,London,27-02-2022,20-01-2024,Organic,Tablet,Monthly,0,16,7.709112828,2.665362455,0.6,0.32,860.513075,42.95264069,0,No Coupon,5,1,3,Card,5,3,14.63,962.9615237,13,0
24733,Male,43,Germany,Delhi,25-04-2022,22-08-2023,Google Ads,Tablet,Annual,0,18,12.17824218,3.354543748,0.46,0.44,498.8438591,56.75904519,0,No Coupon,1,0,1,PayPal,4,6,22.29,1457.404014,13,0
24734,Female,35,India,Dhaka,23-01-2023,04-06-2023,Email,Desktop,Annual,1,9,10.24305609,2.25265984,0.22,0.23,444.0774782,60.38576528,1,REF10,4,1,1,UPI,4,8,23.92,1584.068529,12,0
24735,Female,40,Bangladesh,Hamburg,08-07-2023,05-10-2023,Google Ads,Tablet,Monthly,1,18,11.123195,2.820007702,0.32,0.08,414.3502152,73.64430859,1,No Coupon,4,0,1,BKash,4,3,18.56,1978.364305,2,0
24736,Male,40,Germany,New York,04-05-2024,19-05-2024,Organic,Desktop,Monthly,0,10,9.597448402,6.528077191,0.27,0.29,759.3503732,66.1311734,1,SALE15,4,1,5,BKash,5,9,19.4,2487.451701,3,0
24737,Male,48,Bangladesh,London,09-11-2022,14-09-2024,Facebook Ads,Desktop,Monthly,0,16,7.978966022,3.659867951,0.18,0.2,521.5587104,41.78277267,0,SALE15,2,0,2,UPI,4,2,13.35,211.0168325,8,0
24738,Female,23,Germany,New York,02-07-2023,02-03-2025,Organic,Desktop,Monthly,0,12,11.19210944,4.491912391,0.03,0.12,363.9301589,56.63433539,0,NEW20,3,0,4,Card,5,2,20.4,2309.255008,9,0
24739,Female,44,USA,Berlin,10-09-2022,26-01-2025,Referral,Desktop,Monthly,0,17,3.915453151,4.200462788,0.43,0.3,893.9979452,56.39990191,0,SALE15,2,0,3,Card,4,7,23.03,1858.525989,14,0
24740,Male,35,India,Hamburg,21-02-2022,31-05-2023,Referral,Tablet,Monthly,0,11,4.248659745,2.432936289,0.19,0.23,102.696571,47.85087114,1,No Coupon,3,0,8,PayPal,2,3,5.44,1052.607358,2,0
24741,Female,31,Bangladesh,Mumbai,06-07-2024,30-06-2023,Organic,Mobile,Monthly,0,13,7.635187052,5.34856577,0.59,0.08,381.7590157,61.42447448,0,SALE15,2,0,2,BKash,4,8,12.75,588.9707122,5,0
24742,Female,24,UK,London,06-05-2024,18-10-2023,Organic,Desktop,Monthly,1,18,7.36143194,6.099926779,0.49,0.33,539.3137824,78.21840701,0,NEW20,1,0,3,UPI,4,5,26.89,679.6705735,12,0
24743,Female,41,Germany,Hamburg,28-03-2023,02-06-2024,Google Ads,Tablet,Monthly,0,16,9.604733329,5.350075786,0.82,0.09,586.7311467,47.6342622,1,NEW20,1,0,1,PayPal,3,7,21.95,2266.193963,1,0
24744,Male,26,Bangladesh,Dhaka,06-06-2023,12-02-2024,Google Ads,Tablet,Monthly,0,24,4.395777814,2.890166826,0.58,0.48,165.8321931,74.59926284,0,No Coupon,5,0,6,BKash,5,5,15.28,1542.378148,1,1
24745,Male,40,Germany,Hamburg,01-06-2022,27-07-2023,Email,Mobile,Monthly,0,12,9.5710804,4.474273282,0.03,0.12,738.9938261,54.02354601,1,No Coupon,5,0,3,SEPA,4,4,9.05,623.5030704,11,1
24746,Male,54,Germany,Dhaka,19-07-2024,08-05-2023,Google Ads,Mobile,Monthly,0,13,5.391442765,3.159170752,0.46,0.33,240.1786364,47.72781838,1,SALE15,1,0,1,PayPal,5,3,23.1,377.9102801,14,0
24747,Female,45,Germany,Mumbai,31-05-2024,23-01-2023,Facebook Ads,Desktop,Monthly,0,11,7.029993697,3.08814397,0.03,0.34,1221.391265,56.65724466,0,SALE15,1,0,4,Card,5,8,20.65,611.3597156,11,0
24748,Female,49,Bangladesh,New York,25-04-2024,07-01-2023,Facebook Ads,Mobile,Annual,0,8,14.43240818,3.690104462,0.35,0.18,468.2513308,99.02588444,1,No Coupon,2,0,0,PayPal,3,0,11.42,301.1541884,5,0
24749,Male,28,Bangladesh,Dhaka,22-10-2023,02-05-2024,Google Ads,Mobile,Annual,0,23,7.972479232,5.72983712,0.58,0.29,498.8438591,37.66381801,0,NEW20,3,1,4,BKash,5,7,8.64,1219.420203,7,0
24750,Unknown,43,Germany,Mumbai,01-01-2023,08-11-2023,Organic,Desktop,Monthly,0,12,7.893304614,5.926210585,0.77,0.13,658.7173474,74.15601419,0,NEW20,2,0,2,BKash,5,8,24.44,328.9211006,1,0
24751,Male,24,UK,London,24-05-2023,23-10-2024,Organic,Tablet,Annual,0,20,8.587824335,4.136162615,0.65,0.23,576.5306295,63.42703642,0,SALE15,0,0,3,PayPal,3,9,19.3,2711.608102,4,0
24752,Male,33,India,Delhi,21-02-2022,27-08-2024,Facebook Ads,Mobile,Monthly,1,13,7.260468122,3.465033347,0.63,0.03,799.2150894,72.26503883,1,REF10,2,0,6,PayPal,3,7,12.27,1013.361998,9,0
24753,Female,52,Germany,Hamburg,29-01-2024,08-02-2024,Organic,Mobile,Annual,1,8,13.02794414,7.294423701,0.96,0.13,364.6770363,68.85310326,1,SALE15,2,0,4,UPI,3,2,20.79,436.8916623,6,0
24754,Female,29,UK,Delhi,27-09-2022,12-02-2025,Referral,Tablet,Annual,0,11,7.546906517,2.533719882,0.28,0.18,246.6320479,62.44072131,1,REF10,2,0,1,UPI,4,4,14.19,65.87902636,3,0
24755,Male,46,India,Mumbai,23-07-2024,26-06-2024,Organic,Mobile,Annual,1,12,9.179166794,5.957657521,0.76,0.03,373.4836135,61.72423516,1,No Coupon,3,1,4,PayPal,2,7,8.33,589.6985142,4,1
24756,Female,45,Germany,Dhaka,08-08-2023,19-04-2024,Facebook Ads,Desktop,Monthly,0,17,2.287577296,5.642533881,0.41,0.1,138.8219802,35.35639614,1,NEW20,3,0,3,BKash,3,10,11.45,1218.718624,11,1
24757,Female,46,India,Berlin,07-09-2022,08-09-2024,Email,Tablet,Annual,1,12,7.060356951,3.334093016,0.49,0.29,1163.364012,50.42704669,1,No Coupon,3,0,2,BKash,1,10,25.56,1876.641159,4,0
24758,Female,22,Germany,London,05-11-2023,29-04-2024,Google Ads,Mobile,Annual,0,15,11.64201545,4.683471499,0.49,0.19,517.1154569,79.62686905,0,No Coupon,4,0,6,UPI,2,1,8.63,1934.850961,0,1
24759,Female,40,Bangladesh,Berlin,19-08-2023,01-04-2024,Google Ads,Mobile,Annual,0,9,3.122907638,4.47842993,0.77,0.27,653.6894338,70.19201807,0,REF10,2,1,0,Card,4,10,28.3,799.7304553,8,0
24760,Male,33,Germany,New York,14-04-2024,11-12-2023,Email,Desktop,Annual,1,13,4.437684497,2.545349711,0.03,0.29,517.6117694,39.19804421,1,SALE15,3,0,3,PayPal,5,7,13.29,1435.462827,6,0
24761,Female,46,Germany,Mumbai,05-04-2023,01-10-2024,Referral,Desktop,Monthly,1,18,11.4383984,4.068393545,0.22,0.19,844.9449374,54.05251781,1,NEW20,5,0,1,BKash,4,4,20.12,674.855302,7,0
24762,Female,18,Germany,Hamburg,14-05-2023,11-02-2023,Referral,Tablet,Monthly,1,8,9.159046789,4.685576271,0.44,0.41,362.3021839,61.96476877,1,REF10,3,0,1,BKash,5,4,23.63,862.8546461,6,0
24763,Male,39,Germany,Hamburg,22-04-2022,05-09-2024,Email,Desktop,Annual,0,21,8.266927129,4.18609908,0.98,0.12,315.447174,75.30265701,0,No Coupon,1,0,3,BKash,5,3,25.16,1362.315988,5,0
24764,Male,37,UK,Dhaka,13-04-2022,13-08-2023,Organic,Mobile,Monthly,0,10,8.917181281,2.108109902,0.02,0.29,120.304492,34.80572609,0,No Coupon,0,0,2,UPI,3,6,27.04,2709.760836,13,1
24765,Other,15,USA,Mumbai,12-01-2022,08-06-2024,Facebook Ads,Desktop,Monthly,0,15,5.684899188,1.215713237,0.29,0.04,1201.754208,88.86460002,0,SALE15,0,1,1,UPI,1,6,21.09,1439.147056,0,0
24766,Male,26,UK,Hamburg,20-03-2024,04-09-2024,Referral,Mobile,Annual,0,13,2.161413827,2.587195462,0.5,0.11,332.0451245,43.68473519,0,No Coupon,4,0,2,UPI,4,2,12.8,1383.363179,3,0
24767,Female,17,UK,New York,15-04-2023,14-08-2024,Referral,Tablet,Monthly,0,18,5.234569241,4.222457401,0.42,0.03,498.8438591,29.62146888,1,NEW20,3,0,7,PayPal,3,1,10.12,119.9216331,2,0
24768,Unknown,28,Bangladesh,Hamburg,09-01-2024,16-02-2023,Email,Desktop,Annual,1,19,2.068698198,3.653218233,0.11,0.11,498.8438591,51.27527587,0,No Coupon,7,0,5,BKash,4,6,11.62,1544.099312,9,1
24769,Male,35,Germany,Hamburg,20-08-2022,16-03-2024,Email,Desktop,Annual,0,9,8.301184824,2.892231007,0.81,0.23,1037.051438,51.77844375,1,REF10,1,0,2,Card,4,1,7.25,1343.443918,13,0
24770,Male,37,UK,Berlin,15-07-2024,19-01-2025,Referral,Mobile,Annual,1,13,8.575072397,5.346461586,0.57,0.28,740.8822145,40.38969395,0,REF10,2,0,3,Card,4,2,11.84,755.6439671,1,0
24771,Female,35,India,Hamburg,19-05-2023,10-02-2025,Organic,Mobile,Annual,1,12,8.605126182,0.566265324,0.79,0.11,1048.909835,35.34029306,0,SALE15,3,1,0,PayPal,2,10,12.61,371.9824321,6,0
24772,Female,25,Germany,London,31-03-2023,06-09-2024,Google Ads,Tablet,Monthly,0,17,1.660748777,5.465059035,0.21,0.48,527.7461799,79.44239741,1,NEW20,2,0,0,PayPal,3,1,23.36,445.9180848,12,0
24773,Female,46,Bangladesh,Berlin,11-10-2023,10-02-2024,Google Ads,Mobile,Monthly,1,12,11.66554368,4.229807226,0.19,0.41,498.8438591,71.65210737,1,No Coupon,2,0,3,Card,5,10,10.58,1454.841009,7,0
24774,Female,35,Bangladesh,Delhi,12-06-2024,19-07-2024,Google Ads,Tablet,Annual,1,14,7.847348211,6.542426426,0.94,0.36,482.7467526,60.13839912,0,REF10,1,0,3,UPI,4,0,15.14,3267.26754,7,0
24775,Female,35,India,Hamburg,17-07-2023,10-01-2025,Google Ads,Tablet,Annual,0,18,6.35411043,3.710400634,0.24,0.4,788.3775204,82.41994884,0,No Coupon,3,0,3,BKash,4,8,20.6,1839.880351,7,0
24776,Female,44,Bangladesh,Berlin,06-02-2022,09-05-2023,Referral,Tablet,Annual,0,15,5.165454515,3.392004783,0.94,0.44,930.1884799,56.29750469,1,No Coupon,2,0,5,Card,3,10,15.26,172.0648557,8,0
24777,Male,25,Germany,Berlin,30-05-2022,28-06-2023,Referral,Mobile,Monthly,0,17,11.12643388,2.780242844,0.87,0.17,498.8572391,37.28786966,0,No Coupon,1,1,3,SEPA,5,7,12.16,378.3226046,11,0
24778,Male,37,USA,Hamburg,17-05-2022,13-04-2024,Google Ads,Mobile,Annual,0,12,9.670143249,5.853677047,0.96,0.21,570.3806,88.68374885,0,NEW20,1,0,0,Card,5,0,17.18,1487.277596,6,0
24779,Female,39,USA,Berlin,09-04-2023,24-04-2023,Google Ads,Mobile,Monthly,1,17,5.248575399,4.13460298,0.9,0.39,283.5965255,54.24964206,1,SALE15,0,0,3,UPI,3,5,29.02,1190.450693,9,0
24780,Female,30,UK,Hamburg,26-04-2022,28-07-2024,Organic,Desktop,Monthly,0,11,10.91106141,3.961732258,0.93,0.35,651.1402609,75.95595638,1,No Coupon,0,0,0,UPI,5,10,26.33,1103.084844,4,0
24781,Female,42,Bangladesh,Berlin,17-08-2024,08-03-2025,Organic,Desktop,Monthly,1,8,2.068083465,3.554090827,0.89,0.14,689.7651796,16.25705471,1,REF10,3,0,1,PayPal,5,6,17.94,79.90923273,8,0
24782,Unknown,40,Germany,London,29-07-2023,25-08-2024,Organic,Desktop,Annual,0,18,8.62287699,6.22817284,0.38,0.28,77.94777782,68.3017007,1,SALE15,5,0,2,UPI,4,10,5.88,1073.859727,6,1
24783,Female,34,India,Dhaka,07-12-2022,08-05-2024,Facebook Ads,Tablet,Annual,0,18,14.81529022,4.356675031,0.69,0.06,718.5545488,85.98546757,1,No Coupon,0,0,5,PayPal,5,2,27.58,181.0754831,8,0
24784,Female,34,India,London,25-11-2022,11-06-2023,Organic,Desktop,Annual,1,22,5.768538701,3.152887941,0.15,0.12,842.9910796,11.92664025,1,No Coupon,4,0,2,Card,4,2,27.23,427.7272332,7,0
24785,Male,40,Germany,Mumbai,31-01-2023,29-01-2023,Organic,Desktop,Annual,0,19,1.65116664,6.720748938,0.51,0.25,498.8438591,62.03539073,1,REF10,1,0,4,UPI,3,9,26.93,2785.144972,6,0
24786,Female,43,Germany,New York,05-03-2024,02-08-2024,Referral,Desktop,Monthly,0,17,13.27538579,2.270798779,0.12,0.2,1345.625938,16.89464386,1,NEW20,1,0,6,PayPal,3,3,7.61,2149.325878,12,0
24787,Female,36,India,Delhi,26-04-2022,11-12-2024,Google Ads,Desktop,Monthly,0,19,11.78325087,5.315786255,0.69,0.35,268.4370282,62.9029576,0,REF10,0,0,4,BKash,5,4,12.41,1575.390365,4,0
24788,Female,46,Bangladesh,Dhaka,25-03-2024,04-04-2024,Organic,Tablet,Monthly,0,17,7.743841029,3.569105823,0.14,0.24,349.1129593,91.22556653,1,SALE15,1,0,3,UPI,3,4,24.61,1175.549809,9,0
24789,Male,42,UK,Hamburg,25-11-2022,16-10-2023,Organic,Tablet,Annual,1,14,10.25134327,5.3117948,0.88,0.12,914.8613594,27.17403684,1,No Coupon,1,0,3,BKash,4,10,8.58,1609.270329,12,0
24790,Other,17,UK,Mumbai,20-04-2023,01-01-2024,Organic,Mobile,Annual,0,14,4.837943466,3.79306574,0.07,0.29,180.7689209,48.73955278,1,NEW20,1,0,2,PayPal,4,3,25.43,1375.029103,10,1
24791,Female,21,UK,Hamburg,06-03-2024,16-04-2024,Referral,Mobile,Annual,0,9,12.61548187,6.340693141,0.38,0.06,811.79762,105.2404862,0,NEW20,1,0,4,BKash,3,1,21.6,1329.426351,9,0
24792,Male,47,Germany,Hamburg,04-02-2022,12-04-2023,Facebook Ads,Tablet,Monthly,0,13,8.990086072,2.737178431,0.96,0.5,811.272052,54.24703745,1,SALE15,2,0,2,BKash,5,2,25.02,1371.703685,4,0
24793,Female,33,India,Mumbai,29-12-2022,05-12-2024,Email,Tablet,Monthly,0,19,9.00151629,4.286743517,0.75,0.4,640.0077922,50.22073325,1,REF10,2,0,3,SEPA,4,0,13.12,1018.279153,3,0
24794,Female,37,India,Delhi,15-06-2022,29-04-2023,Google Ads,Tablet,Monthly,0,21,6.901768195,2.56340703,0.7,0.08,645.5381745,65.31790605,1,NEW20,4,0,2,Card,5,8,16.1,1557.191944,0,0
24795,Male,46,India,Delhi,31-08-2023,22-02-2024,Referral,Mobile,Monthly,1,8,11.56799793,5.71069076,0.62,0.36,521.6363998,25.16747896,0,NEW20,0,0,4,BKash,1,3,12.85,759.4538184,14,1
24796,Female,35,India,Dhaka,12-11-2023,09-04-2024,Referral,Desktop,Monthly,0,15,9.926741223,2.332134065,0.1,0.28,439.0179825,36.32248625,0,REF10,3,0,2,PayPal,3,7,11.77,1450.635002,12,0
24797,Male,35,India,Mumbai,14-04-2024,14-04-2023,Referral,Desktop,Annual,1,11,11.89235804,4.224447171,0.38,0.37,558.2100502,90.10104305,1,No Coupon,1,0,1,PayPal,5,2,7.59,1033.494151,3,0
24798,Male,26,USA,Mumbai,27-11-2023,19-02-2023,Organic,Tablet,Annual,0,15,7.861980017,4.171508063,0.69,0.17,431.5879285,22.85361896,1,No Coupon,3,0,2,PayPal,3,9,9.82,1525.463304,7,0
24799,Male,39,Germany,Dhaka,11-10-2023,27-11-2024,Referral,Mobile,Monthly,0,17,6.256009792,2.928776627,0.06,0.13,104.7268789,70.46929897,0,SALE15,2,0,5,Card,4,8,10.68,1042.139727,0,1
24800,Female,41,Germany,Mumbai,22-01-2023,19-04-2024,Email,Tablet,Annual,0,18,9.466473495,5.0238638,0.97,0.21,144.9649621,39.7833965,1,NEW20,2,0,3,PayPal,4,4,11.83,1578.75696,5,1
24801,Unknown,29,USA,New York,17-07-2023,19-12-2024,Referral,Mobile,Monthly,0,14,10.21274037,1.636599681,0.97,0.4,454.4482204,107.8240147,0,NEW20,0,0,2,PayPal,1,8,9.18,546.0328038,0,0
24802,Female,26,UK,London,16-08-2022,13-08-2024,Facebook Ads,Desktop,Monthly,0,13,11.92024,3.986468185,0.49,0.47,309.1392345,69.07658372,0,NEW20,3,1,6,SEPA,4,5,5.92,2177.516153,0,0
24803,Other,61,Bangladesh,Hamburg,12-08-2023,03-07-2023,Google Ads,Desktop,Annual,0,19,8.213385309,4.430982646,0,0.49,539.8482381,32.56955508,1,REF10,4,0,4,SEPA,5,9,7.46,2088.007881,0,0
24804,Male,34,Germany,Hamburg,09-03-2023,20-05-2023,Organic,Tablet,Monthly,0,16,8.929726649,4.816854454,0.31,0.38,679.9504004,77.63575081,0,No Coupon,3,0,2,PayPal,5,2,24.87,51.55771234,5,0
24805,Male,28,Germany,Dhaka,14-08-2022,31-12-2024,Google Ads,Desktop,Annual,1,12,6.961107212,2.532902861,0.02,0.46,225.107949,1.975594626,1,SALE15,4,0,4,BKash,4,1,28.96,1180.365489,5,0
24806,Female,42,USA,Mumbai,16-09-2024,23-04-2023,Google Ads,Tablet,Annual,0,11,8.429440265,6.742692202,0.05,0.05,330.2795514,2.33119438,1,No Coupon,0,0,2,SEPA,3,0,26.7,1262.464177,6,0
24807,Male,34,Germany,New York,21-12-2023,21-07-2024,Referral,Mobile,Monthly,0,16,11.31494496,5.809556075,0.58,0.27,932.7345455,38.82543685,1,NEW20,2,0,4,UPI,4,5,22.79,1791.823903,9,0
24808,Female,24,Germany,Berlin,19-09-2024,23-01-2025,Referral,Tablet,Annual,0,20,3.635163184,5.583386305,0.44,0.06,116.6904576,89.51632816,1,No Coupon,1,1,4,SEPA,4,5,15.95,366.4119551,0,1
24809,Female,40,UK,Dhaka,06-11-2023,20-08-2023,Organic,Mobile,Annual,0,16,6.149758281,0.37790588,0.97,0.37,873.4647112,86.42342199,0,SALE15,0,0,1,SEPA,4,6,22.75,434.9125797,13,0
24810,Unknown,26,USA,London,16-01-2022,17-05-2023,Organic,Tablet,Annual,0,15,2.763927313,3.856940974,0.95,0.19,374.5316673,71.10674146,1,NEW20,0,0,3,Card,4,7,17.33,258.9273447,14,0
24811,Male,51,Germany,Berlin,24-09-2024,14-09-2024,Google Ads,Tablet,Monthly,1,15,8.011049886,5.648340859,0.29,0.49,407.1292613,86.91111113,1,SALE15,2,0,4,UPI,3,9,25.83,805.5469833,6,0
24812,Female,40,India,Berlin,17-06-2022,14-06-2023,Organic,Mobile,Annual,1,18,9.191236149,4.834599825,0.17,0.46,143.4021286,49.76728526,1,NEW20,1,0,5,UPI,3,5,23.83,1794.163816,5,1
24813,Female,32,USA,Berlin,16-04-2024,09-02-2024,Referral,Desktop,Monthly,0,19,0.858735409,6.049327002,0.12,0.04,878.9130445,58.89693624,0,No Coupon,0,0,3,Card,3,5,20.1,619.0587383,9,0
24814,Male,36,UK,Hamburg,08-01-2022,29-04-2023,Email,Mobile,Monthly,1,9,3.958469061,4.574614175,0.43,0.04,748.6776728,67.5232785,1,No Coupon,2,0,3,BKash,4,10,11.7,822.9420394,12,0
24815,Female,44,Bangladesh,Berlin,14-03-2023,27-05-2024,Referral,Tablet,Monthly,1,15,8.488365811,3.950166404,0.79,0.31,275.152811,68.71331289,0,No Coupon,2,0,2,SEPA,3,1,18.33,1216.770864,6,0
24816,Male,37,Germany,Delhi,04-11-2023,15-05-2024,Google Ads,Desktop,Monthly,1,13,1.781399618,3.054061779,0.06,0.35,266.2402802,84.83888794,1,REF10,1,0,1,Card,4,9,12.87,1905.93646,12,0
24817,Male,56,India,London,11-03-2023,28-11-2023,Referral,Mobile,Annual,1,8,8.846489138,3.952078612,0.78,0.26,129.5352366,79.22250465,0,No Coupon,3,0,4,SEPA,4,1,18.96,1219.602952,5,1
24818,Male,46,India,New York,04-01-2024,30-07-2024,Facebook Ads,Mobile,Annual,0,14,9.651317258,3.285177077,0.6,0.12,692.4535162,52.91843896,1,No Coupon,5,1,5,BKash,5,0,16.55,2134.124531,10,0
24819,Male,40,Bangladesh,Dhaka,21-01-2023,28-10-2024,Email,Desktop,Annual,1,10,9.157417573,4.378239431,0.76,0.12,559.8620774,94.18780218,0,NEW20,1,0,6,PayPal,4,2,20.85,427.4334152,8,0
24820,Female,26,USA,New York,15-06-2022,07-10-2023,Email,Desktop,Annual,1,17,5.760402511,3.306381403,0.85,0.04,68.16978324,98.20508355,0,No Coupon,2,0,2,PayPal,3,2,22.1,1563.659764,10,1
24821,Male,34,UK,Hamburg,08-11-2022,10-12-2023,Referral,Mobile,Annual,0,21,12.03228889,1.812909681,0.28,0.5,515.5817345,56.28574219,0,No Coupon,4,0,3,PayPal,2,5,16,1323.615659,4,0
24822,Male,40,Germany,Delhi,12-01-2024,26-06-2023,Organic,Mobile,Monthly,0,10,9.342220981,2.641657375,0.84,0.25,879.9940196,78.02948796,1,SALE15,2,0,2,PayPal,3,6,16.58,1084.197224,13,0
24823,Male,27,Germany,Berlin,16-06-2023,29-06-2024,Google Ads,Tablet,Annual,0,10,7.841515071,3.333026351,0.72,0.33,676.4433475,51.02437065,0,No Coupon,1,0,3,SEPA,2,10,7.77,1149.420806,12,1
24824,Male,48,Germany,Mumbai,21-02-2022,13-04-2023,Organic,Mobile,Annual,1,14,5.838250406,2.918057557,0.41,0.4,108.0428513,81.06657031,1,REF10,0,0,5,Card,4,10,8.87,2084.400038,2,0
24825,Male,25,India,Dhaka,23-06-2024,04-05-2023,Referral,Desktop,Monthly,1,8,11.33047806,6.229846043,0.27,0.22,603.7222816,51.15784565,1,No Coupon,3,0,0,BKash,4,0,18.04,657.6290401,2,0
24826,Male,29,USA,London,17-11-2022,27-04-2024,Google Ads,Mobile,Monthly,0,11,10.85566044,3.404846424,0.62,0.49,902.5514026,95.27211107,0,NEW20,2,0,2,UPI,4,1,14.1,1786.583996,10,0
24827,Female,29,Bangladesh,Dhaka,01-08-2023,19-02-2023,Email,Desktop,Annual,0,15,10.3872049,0.998005421,0.59,0.27,889.8606375,77.23361934,0,SALE15,2,0,0,SEPA,3,8,18.51,627.3678883,12,0
24828,Female,42,USA,Hamburg,02-10-2022,16-11-2024,Google Ads,Tablet,Monthly,0,23,4.017766226,4.964738416,0.61,0.19,215.5470097,60.67144541,1,NEW20,2,0,4,PayPal,4,3,16.66,1063.692154,12,0
24829,Female,27,UK,Dhaka,30-06-2024,23-09-2023,Facebook Ads,Desktop,Monthly,0,9,7.547931816,0.877869696,0.3,0.08,108.6408612,52.02183147,0,REF10,5,0,2,PayPal,4,2,8.84,897.9679491,7,0
24830,Female,17,UK,New York,15-01-2024,28-12-2024,Referral,Desktop,Annual,1,20,6.693168482,4.64964047,0.03,0.19,519.1935363,38.29084512,0,NEW20,1,0,4,SEPA,4,7,29.71,1794.847499,7,0
24831,Female,46,Bangladesh,Mumbai,29-03-2023,01-04-2023,Referral,Desktop,Annual,0,18,7.786685307,5.337355563,0.03,0.21,481.1761249,4.562993843,0,No Coupon,1,0,4,SEPA,3,5,16.94,1727.248523,0,0
24832,Female,31,India,Berlin,13-05-2024,20-09-2023,Organic,Mobile,Annual,0,15,10.21502072,2.106749847,0.2,0.41,278.1293783,100.9597194,1,NEW20,3,0,1,BKash,2,9,16.25,2930.452685,0,1
24833,Female,24,Bangladesh,London,03-10-2022,02-02-2024,Facebook Ads,Mobile,Annual,0,12,14.66775356,3.583133933,0.76,0.33,79.57912393,70.77697437,1,SALE15,3,0,2,BKash,4,4,5.82,1634.362713,5,0
24834,Male,27,UK,Dhaka,24-05-2024,08-01-2025,Organic,Mobile,Annual,1,16,5.326060393,5.282217987,0.64,0.39,803.0714047,32.22690399,1,No Coupon,1,1,3,PayPal,3,8,7.28,50.81519548,3,0
24835,Female,52,India,Delhi,04-11-2022,16-01-2025,Facebook Ads,Desktop,Monthly,1,16,2.608613574,6.026737567,0.82,0.21,188.090332,55.62533221,1,NEW20,0,0,3,Card,5,8,15.03,1314.821456,10,1
24836,Male,28,USA,Delhi,16-10-2023,03-02-2024,Email,Mobile,Annual,0,16,8.222455867,4.824341932,0.06,0.11,104.8090006,76.09973112,1,No Coupon,4,0,2,UPI,4,2,21.79,1124.702319,5,0
24837,Male,34,UK,Hamburg,26-09-2023,03-11-2023,Google Ads,Mobile,Annual,0,8,10.80835499,5.100769379,0.09,0.02,937.4533868,50.32230384,1,No Coupon,0,0,3,UPI,3,9,11.94,495.4212206,12,0
24838,Female,31,India,Mumbai,18-12-2023,25-11-2024,Email,Desktop,Monthly,0,13,9.3232806,2.360753019,0.2,0.43,308.510404,99.14624004,1,NEW20,1,0,0,Card,4,1,24.6,860.5629307,14,0
24839,Male,23,India,Berlin,01-04-2022,28-09-2024,Google Ads,Desktop,Monthly,0,10,6.403373296,1.132974178,0.49,0.2,498.8438591,51.52023947,1,REF10,1,0,3,SEPA,1,3,20.93,2075.643999,0,1
24840,Male,28,Germany,Hamburg,19-07-2024,30-12-2023,Organic,Mobile,Monthly,0,20,2.183216071,3.896387248,0.78,0.14,100.5789803,46.32157835,0,No Coupon,4,1,2,SEPA,4,9,24.25,1884.309339,0,1
24841,Male,22,USA,Mumbai,17-03-2023,06-07-2023,Facebook Ads,Mobile,Monthly,0,15,13.52537426,0.598377529,0.56,0.26,698.9948203,58.32698444,1,No Coupon,3,0,6,PayPal,4,4,16.86,2380.023052,14,0
24842,Male,45,India,Dhaka,26-09-2023,25-11-2023,Google Ads,Mobile,Monthly,0,17,2.243036807,4.237936248,0.52,0.31,513.4125671,72.79688738,1,No Coupon,2,0,3,BKash,2,7,29.23,792.714873,8,0
24843,Male,36,Bangladesh,Berlin,22-02-2023,06-03-2024,Email,Tablet,Monthly,0,15,14.88759332,3.611585669,0.2,0.23,912.7518066,66.02237288,1,NEW20,3,0,2,BKash,2,9,17.02,2649.379971,12,1
24844,Female,60,USA,Dhaka,30-11-2023,02-02-2023,Referral,Mobile,Annual,0,13,8.758968569,3.26256811,0.07,0.09,498.8438591,72.24558717,0,No Coupon,3,0,0,UPI,5,9,13.03,602.1862767,7,0
24845,Female,28,USA,London,15-08-2023,28-06-2024,Referral,Desktop,Monthly,0,18,1.917001921,5.035383141,0.37,0.39,305.9227829,74.25027918,1,REF10,2,0,5,UPI,4,4,22.83,650.3695053,9,0
24846,Female,26,UK,Delhi,30-10-2023,07-02-2023,Referral,Mobile,Annual,0,9,5.832443007,3.011766692,0.07,0.03,88.42114918,44.8888147,1,SALE15,3,0,6,BKash,3,0,18.77,2093.699292,2,1
24847,Male,50,USA,Hamburg,27-07-2024,05-01-2025,Organic,Tablet,Annual,1,11,12.27018906,1.946645908,0.43,0.14,576.695162,111.6024563,0,No Coupon,1,0,1,UPI,5,6,13.8,679.0251082,11,0
